시도,시군구,읍면동,변전소,전력공급여유_2026,전력공급여유_2027,전력공급여유_2028,전력공급여유_2029,전력공급여유_2030,전력공급여유_2031,전력공급여유_2032,재생e_여유용량_MW,154kV_차단기_전체,154kV_차단기_사용중,154kV_차단기_사용예정,154kV_차단기_여유,345kV_차단기_전체,345kV_차단기_사용중,345kV_차단기_사용예정,345kV_차단기_여유
경기도,평택시,서탄면,오산,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,평택시,포승읍,원정,0,0,0,0,0,0,0,0,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,평택시,청북읍,율북,0,0,0,0,0,0,0,0,,,,,,,,
경기도,평택시,독곡동,진위,0,0,0,0,0,0,0,0,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,평택시,독곡동,진위,0,0,0,0,0,0,0,0,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,평택시,오성면,청북,0,0,0,0,0,0,0,0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0
경기도,평택시,군문동,추팔,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,평택시,팽성읍,팽성,80,0,0,0,0,0,0,80,12.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0
경기도,평택시,현덕면,포승,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,평택시,현덕면,현덕(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,평택시,고덕면,희곡,0,0,0,0,0,0,0,0,,,,,,,,
경기도,동두천시,걸산동,동두천,0,0,0,0,0,0,0,0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
경기도,동두천시,걸산동,동두천,0,0,0,0,0,0,0,0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,사사동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,사사동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,사사동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,사동,남안산,150,150,150,150,150,150,150,150,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,부곡동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,부곡동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,부곡동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,이동,성포,685,660,510,665,650,690,640,685,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,이동,성포,685,660,510,665,650,690,640,685,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
경기도,안산시상록구,건건동,일동,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,목내동,목내,0,0,0,0,0,0,0,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,신길동,반월,250,220,220,225,215,220,200,250,10.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,와동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,와동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,와동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,대부남동,사강,0,0,0,0,0,400,400,0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,대부남동,사강,0,0,0,0,0,400,400,0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,성곡동,성곡,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,고잔동,성포,685,660,510,665,650,690,640,685,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,고잔동,성포,685,660,510,665,650,690,640,685,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
,,,신시화,0,0,0,0,0,0,0,0,10.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,초지동,안산,0,0,0,0,0,0,0,0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,선부동,원곡,250,220,220,225,215,220,200,250,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,안산시단원구,선부동,원곡,250,220,220,225,215,220,200,250,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,관산동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,관산동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,관산동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,내유동,금촌,0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시덕양구,내유동,금촌,0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시덕양구,강매동,능곡,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,주교동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,주교동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,주교동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,주교동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,원당동,양주,0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시덕양구,원당동,양주,0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시덕양구,원당동,양주,0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시덕양구,선유동,원흥,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,내곡동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,내곡동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,내곡동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,성사동,지도,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,고양시덕양구,도내동,창릉(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시일산동구,문봉동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,문봉동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,문봉동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,백석동,대곡(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시일산동구,백석동,서일산(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시일산동구,백석동,서일산(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시일산동구,설문동,송포,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,설문동,송포,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,식사동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,식사동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,식사동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,식사동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,백석동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,백석동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산동구,백석동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,식사동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,식사동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,식사동,고양,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,가좌동,덕이,0,0,0,0,0,0,0,0,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,대화동,서일산(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시일산서구,대화동,서일산(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,고양시일산서구,대화동,송포,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,대화동,송포,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,일산동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,일산동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,일산동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,일산동,신덕은,0,0,0,0,0,0,25,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,산황동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,산황동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,산황동,일산,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,고양시일산서구,법곳동,호수,0,0,0,0,0,0,0,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,과천시,갈현동,과천,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
경기도,과천시,막계동,북과천(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,과천시,막계동,북과천(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,구리시,교문동,구리(SA),0,0,0,0,0,0,0,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,사노동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,구리시,갈매동,별내,0,0,0,0,0,0,0,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,구리시,갈매동,별내,0,0,0,0,0,0,0,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,구리시,사노동,진건,0,0,0,0,25,25,25,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,구리시,사노동,진건,0,0,0,0,25,25,25,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,남양주시,진건읍,남양주1(건설중),0,0,0,0,90,90,90,0,,,,,,,,
경기도,남양주시,내촌면,내촌,0,0,0,0,245,245,245,0,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,남양주시,내촌면,내촌,0,0,0,0,245,245,245,0,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,남양주시,내촌면,내촌,0,0,0,0,245,245,245,0,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,남양주시,삼패동,덕소,0,0,0,0,0,0,0,0,,,,,,,,
경기도,남양주시,수동면,마석,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,호평동,미금,0,0,210,210,240,240,240,0,,,,,,,,
경기도,남양주시,별내동,별내,0,0,0,0,0,0,0,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,남양주시,별내동,별내,0,0,0,0,0,0,0,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,남양주시,와부읍,양정,0,0,0,0,0,0,0,0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경기도,남양주시,와부읍,양정,0,0,0,0,0,0,0,0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경기도,남양주시,진건읍,왕숙(건설중),0,0,0,0,220,220,220,0,,,,,,,,
경기도,남양주시,다산동,진건,0,0,0,0,25,25,25,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,남양주시,다산동,진건,0,0,0,0,25,25,25,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,남양주시,오남읍,진접,0,0,0,0,0,0,0,0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
경기도,남양주시,화도읍,평내(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,남양주시,화도읍,평내(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,남양주시,수석동,현저,0,0,0,0,0,0,0,0,,,,,,,,
경기도,남양주시,수석동,현저,0,0,0,0,0,0,0,0,,,,,,,,
경기도,남양주시,진접읍,회천,0,0,0,0,0,0,325,0,,,,,,,,
경기도,남양주시,진접읍,회천,0,0,0,0,0,0,325,0,,,,,,,,
경기도,오산시,금암동,금암,200,200,200,200,200,200,200,200,,,,,,,,
경기도,오산시,서랑동,남수원,0,0,0,0,0,0,280,0,,,,,,,,
경기도,오산시,서랑동,남수원,0,0,0,0,0,0,280,0,,,,,,,,
경기도,오산시,서랑동,남수원,0,0,0,0,0,0,280,0,,,,,,,,
경기도,오산시,부산동,동탄,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,오산시,부산동,동탄,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,오산시,능동,병점,0,0,0,0,0,0,400,0,12.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0
경기도,오산시,능동,병점,0,0,0,0,0,0,400,0,12.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0
경기도,오산시,방교동,삼미,0,600,600,600,600,600,600,0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
경기도,오산시,방교동,삼미,0,600,600,600,600,600,600,0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
경기도,오산시,금암동,세교,0,200,200,200,200,200,200,0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
경기도,오산시,가장동,오산,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,오산시,가장동,오산,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,오산시,서랑동,중동탄,0,0,0,0,0,0,0,0,,,,,,,,
경기도,오산시,서랑동,중동탄,0,0,0,0,0,0,0,0,,,,,,,,
경기도,오산시,갈곶동,진위,0,0,0,0,0,0,0,0,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,오산시,갈곶동,진위,0,0,0,0,0,0,0,0,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,시흥시,과림동,과림(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,시흥시,물왕동,광석(건설중),475,475,480,450,430,425,420,475,,,,,,,,
경기도,시흥시,정왕동,남시화,0,0,0,0,0,0,0,0,8.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
경기도,시흥시,정왕동,남정왕,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,시흥시,도창동,도림,0,0,0,0,0,35,35,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,시흥시,도창동,도림,0,0,0,0,0,35,35,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,시흥시,정왕동,동시화,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,시흥시,산현동,배곧(건설중),0,0,65,65,65,65,65,0,,,,,,,,
경기도,시흥시,광석동,북시화,0,0,0,0,0,0,0,0,,,,,,,,
경기도,시흥시,금이동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,시흥시,금이동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,시흥시,금이동,북안산,330,300,300,300,295,340,285,330,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,시흥시,논곡동,서안양,0,0,0,0,0,0,0,0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
경기도,시흥시,논곡동,서안양,0,0,0,0,0,0,0,0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
경기도,시흥시,계수동,소래,0,5,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,시흥시,계수동,소래,0,5,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,시흥시,계수동,소래,0,5,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,시흥시,정왕동,시화,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,시흥시,과림동,시흥,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,시흥시,과림동,시흥,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,시흥시,과림동,시흥,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,시흥시,대야동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,시흥시,대야동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,시흥시,대야동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,시흥시,대야동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,시흥시,대야동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,시흥시,대야동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
경기도,시흥시,거모동,원곡,250,220,220,225,215,220,200,250,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,시흥시,거모동,원곡,250,220,220,225,215,220,200,250,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경기도,시흥시,월곶동,정왕,65,65,65,65,65,65,65,65,8.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0
경기도,시흥시,정왕동,중시화,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
경기도,군포시,건건동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,군포시,건건동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,군포시,건건동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,군포시,금정동,산본,0,0,0,0,0,150,150,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
경기도,군포시,당정동,의왕,0,0,0,0,0,0,0,0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,군포시,당정동,의왕,0,0,0,0,0,0,0,0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,군포시,당정동,의왕,0,0,0,0,0,0,0,0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,의왕시,초평동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,의왕시,초평동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,의왕시,초평동,남군포,0,0,0,0,0,0,0,0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,의왕시,내손동,동안양,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,의왕시,내손동,동안양,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,의왕시,월암동,서수원,0,0,0,0,0,0,50,0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,의왕시,월암동,서수원,0,0,0,0,0,0,50,0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
경기도,의왕시,내손동,안양2C/C,0,0,0,150,150,150,150,0,,,,,,,,
경기도,의왕시,내손동,안양2C/C,0,0,0,150,150,150,150,0,,,,,,,,
경기도,의왕시,초평동,왕송(건설중),0,0,0,0,0,50,50,0,,,,,,,,
경기도,의왕시,고천동,의왕,0,0,0,0,0,0,0,0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,의왕시,고천동,의왕,0,0,0,0,0,0,0,0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,의왕시,고천동,의왕,0,0,0,0,0,0,0,0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,하남시,감이동,가락,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,하남시,감이동,가락,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,하남시,광암동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
경기도,하남시,광암동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
경기도,하남시,광암동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
경기도,하남시,춘궁동,교산(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,하남시,천현동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,하남시,천현동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,하남시,천현동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,하남시,천현동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,하남시,천현동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,하남시,천현동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
경기도,하남시,풍산동,상일,0,0,0,0,0,0,0,0,11.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
경기도,하남시,감일동,송파,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,하남시,감일동,송파,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경기도,하남시,교산동,신장,0,0,0,0,0,0,0,0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
경기도,하남시,감북동,위례,25,25,25,25,25,25,25,25,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,포곡읍,고림(건설중),0,0,0,0,0,0,285,0,,,,,,,,
경기도,용인시처인구,김량장동,곤지암,0,0,0,0,0,0,0,0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,김량장동,곤지암,0,0,0,0,0,0,0,0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,김량장동,곤지암,0,0,0,0,0,0,0,0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,김량장동,곤지암,0,0,0,0,0,0,0,0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,김량장동,곤지암,0,0,0,0,0,0,0,0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,남사읍,남사,0,0,0,0,0,0,0,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,이동읍,덕성,0,0,0,0,0,0,0,0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,삼가동,동백,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,삼가동,동백,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,모현읍,모현,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,남사읍,북리(건설중),0,0,0,0,0,0,0,0,,,,,,,,
경기도,용인시처인구,백암면,삼죽,0,0,0,0,0,0,0,0,12.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0
경기도,용인시처인구,백암면,삼죽,0,0,0,0,0,0,0,0,12.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0
